,cls,codec,codec_path,is_raw,source,source_len,source_affix,source_entropy,input_len,input_entropy,bps,size,K,O,S,symbol_p_threshold,original_source
YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.1000000_ON_Source_Laplacian_16symbols_entropy0.1000000,YamamotoTree,YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.1000000,YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.1000000.zip,False,Source_Laplacian_16symbols_entropy0.1000000,16,Laplacian,0.10000000037323656,131072,0.10050767366552678,0.2088623046875,256.0,,,,,
MarlinBaseTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy1.1282051_ON_Source_Laplacian_16symbols_entropy1.1282051,MarlinBaseTree,MarlinBaseTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy1.1282051,MarlinBaseTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy1.1282051.zip,False,Source_Laplacian_16symbols_entropy1.1282051,16,Laplacian,1.128205128438551,131072,1.1293301228517043,1.4056396484375,256.0,,,,,
YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.0947371_ON_Source_Laplacian_16symbols_entropy0.0947371,YamamotoTree,YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.0947371,YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.0947371.zip,False,Source_Laplacian_16symbols_entropy0.0947371,16,Laplacian,0.0947370529170935,131072,0.09519160424851658,0.196533203125,256.0,,,,,
YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.0894741_ON_Source_Laplacian_16symbols_entropy0.0894741,YamamotoTree,YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.0894741,YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.0894741.zip,False,Source_Laplacian_16symbols_entropy0.0894741,16,Laplacian,0.08947410527957678,131072,0.08999016895885646,0.18450927734375,256.0,,,,,
MarlinBaseTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.9230769_ON_Source_Laplacian_16symbols_entropy0.9230769,MarlinBaseTree,MarlinBaseTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.9230769,MarlinBaseTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.9230769.zip,False,Source_Laplacian_16symbols_entropy0.9230769,16,Laplacian,0.923076923253091,131072,0.9241957389506139,1.2261962890625,256.0,,,,,
YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.0842112_ON_Source_Laplacian_16symbols_entropy0.0842112,YamamotoTree,YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.0842112,YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.0842112.zip,False,Source_Laplacian_16symbols_entropy0.0842112,16,Laplacian,0.08421115780788052,131072,0.08465623915367056,0.17303466796875,256.0,,,,,
YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.0631594_ON_Source_Laplacian_16symbols_entropy0.0631594,YamamotoTree,YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.0631594,YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.0631594.zip,False,Source_Laplacian_16symbols_entropy0.0631594,16,Laplacian,0.06315936866063862,131072,0.063540300039374,0.1292724609375,256.0,,,,,
YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.0736853_ON_Source_Laplacian_16symbols_entropy0.0736853,YamamotoTree,YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.0736853,YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.0736853.zip,False,Source_Laplacian_16symbols_entropy0.0736853,16,Laplacian,0.07368526290678006,131072,0.07408755351079094,0.150146484375,256.0,,,,,
MarlinBaseTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy1.5384615_ON_Source_Laplacian_16symbols_entropy1.5384615,MarlinBaseTree,MarlinBaseTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy1.5384615,MarlinBaseTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy1.5384615.zip,False,Source_Laplacian_16symbols_entropy1.5384615,16,Laplacian,1.5384615384501954,131072,1.5391875945760778,1.82867431640625,256.0,,,,,
YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.0789482_ON_Source_Laplacian_16symbols_entropy0.0789482,YamamotoTree,YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.0789482,YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.0789482.zip,False,Source_Laplacian_16symbols_entropy0.0789482,16,Laplacian,0.07894821012645409,131072,0.07924412786173834,0.16168212890625,256.0,,,,,
YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.0684223_ON_Source_Laplacian_16symbols_entropy0.0684223,YamamotoTree,YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.0684223,YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.0684223.zip,False,Source_Laplacian_16symbols_entropy0.0684223,16,Laplacian,0.06842231594751078,131072,0.06878529179954722,0.13970947265625,256.0,,,,,
MarlinBaseTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy1.2307692_ON_Source_Laplacian_16symbols_entropy1.2307692,MarlinBaseTree,MarlinBaseTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy1.2307692,MarlinBaseTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy1.2307692.zip,False,Source_Laplacian_16symbols_entropy1.2307692,16,Laplacian,1.2307692310913678,131072,1.231762836414856,1.5302734375,256.0,,,,,
YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.0578964_ON_Source_Laplacian_16symbols_entropy0.0578964,YamamotoTree,YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.0578964,YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.0578964.zip,False,Source_Laplacian_16symbols_entropy0.0578964,16,Laplacian,0.057896420749471544,131072,0.05824358716042739,0.119384765625,256.0,,,,,
YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.0526335_ON_Source_Laplacian_16symbols_entropy0.0526335,YamamotoTree,YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.0526335,YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.0526335.zip,False,Source_Laplacian_16symbols_entropy0.0526335,16,Laplacian,0.05263347401419834,131072,0.052997792141748726,0.109375,256.0,,,,,
YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.0368446_ON_Source_Laplacian_16symbols_entropy0.0368446,YamamotoTree,YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.0368446,YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.0368446.zip,False,Source_Laplacian_16symbols_entropy0.0368446,16,Laplacian,0.036844631716747185,131072,0.03717776079427527,0.0819091796875,256.0,,,,,
YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.0473705_ON_Source_Laplacian_16symbols_entropy0.0473705,YamamotoTree,YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.0473705,YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.0473705.zip,False,Source_Laplacian_16symbols_entropy0.0473705,16,Laplacian,0.04737052598430654,131072,0.04774376181035555,0.0999755859375,256.0,,,,,
YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.0421076_ON_Source_Laplacian_16symbols_entropy0.0421076,YamamotoTree,YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.0421076,YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.0421076.zip,False,Source_Laplacian_16symbols_entropy0.0421076,16,Laplacian,0.04210757925561191,131072,0.04247387869104566,0.09075927734375,256.0,,,,,
MarlinBaseTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy1.9487179_ON_Source_Laplacian_16symbols_entropy1.9487179,MarlinBaseTree,MarlinBaseTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy1.9487179,MarlinBaseTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy1.9487179.zip,False,Source_Laplacian_16symbols_entropy1.9487179,16,Laplacian,1.9487179488418567,131072,1.9491821964077847,2.23382568359375,256.0,,,,,
YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.0210558_ON_Source_Laplacian_16symbols_entropy0.0210558,YamamotoTree,YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.0210558,YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.0210558.zip,False,Source_Laplacian_16symbols_entropy0.0210558,16,Laplacian,0.021055789801005708,131072,0.021290566318978348,0.058349609375,256.0,,,,,
YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.0263187_ON_Source_Laplacian_16symbols_entropy0.0263187,YamamotoTree,YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.0263187,YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.0263187.zip,False,Source_Laplacian_16symbols_entropy0.0263187,16,Laplacian,0.026318736658051924,131072,0.026499221430247483,0.06561279296875,256.0,,,,,
YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.0157928_ON_Source_Laplacian_16symbols_entropy0.0157928,YamamotoTree,YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.0157928,YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.0157928.zip,False,Source_Laplacian_16symbols_entropy0.0157928,16,Laplacian,0.015792842022141543,131072,0.016040969117302323,0.05096435546875,256.0,,,,,
MarlinBaseTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy1.4358974_ON_Source_Laplacian_16symbols_entropy1.4358974,MarlinBaseTree,MarlinBaseTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy1.4358974,MarlinBaseTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy1.4358974.zip,False,Source_Laplacian_16symbols_entropy1.4358974,16,Laplacian,1.4358974361382617,131072,1.4367072638408922,1.6898193359375,256.0,,,,,
MarlinBaseTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy1.3333333_ON_Source_Laplacian_16symbols_entropy1.3333333,MarlinBaseTree,MarlinBaseTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy1.3333333,MarlinBaseTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy1.3333333.zip,False,Source_Laplacian_16symbols_entropy1.3333333,16,Laplacian,1.3333333329535764,131072,1.3345019429779317,1.60125732421875,256.0,,,,,
YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.0315817_ON_Source_Laplacian_16symbols_entropy0.0315817,YamamotoTree,YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.0315817,YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.0315817.zip,False,Source_Laplacian_16symbols_entropy0.0315817,16,Laplacian,0.03158168391941189,131072,0.031965835286023044,0.07391357421875,256.0,,,,,
YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.0000040_ON_Source_Laplacian_16symbols_entropy0.0000040,YamamotoTree,YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.0000040,YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.0000040.zip,False,Source_Laplacian_16symbols_entropy0.0000040,16,Laplacian,3.999742506494794e-06,131072,0.0001407065546984111,0.0333251953125,256.0,,,,,
YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.0052669_ON_Source_Laplacian_16symbols_entropy0.0052669,YamamotoTree,YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.0052669,YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.0052669.zip,False,Source_Laplacian_16symbols_entropy0.0052669,16,Laplacian,0.005266947314495147,131072,0.005453482641483325,0.03814697265625,256.0,,,,,
YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.0105299_ON_Source_Laplacian_16symbols_entropy0.0105299,YamamotoTree,YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.0105299,YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.0105299.zip,False,Source_Laplacian_16symbols_entropy0.0105299,16,Laplacian,0.010529894663657242,131072,0.0108421324525162,0.04443359375,256.0,,,,,
YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.0000000_ON_Source_Laplacian_16symbols_entropy0.0000000,YamamotoTree,YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.0000000,YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.0000000.zip,False,Source_Laplacian_16symbols_entropy0.0000000,16,Laplacian,0.0,131072,0.0,0.033203125,256.0,,,,,
MarlinBaseTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy1.6410256_ON_Source_Laplacian_16symbols_entropy1.6410256,MarlinBaseTree,MarlinBaseTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy1.6410256,MarlinBaseTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy1.6410256.zip,False,Source_Laplacian_16symbols_entropy1.6410256,16,Laplacian,1.6410256411971733,131072,1.64155980189034,1.92205810546875,256.0,,,,,
MarlinBaseTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy1.7435897_ON_Source_Laplacian_16symbols_entropy1.7435897,MarlinBaseTree,MarlinBaseTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy1.7435897,MarlinBaseTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy1.7435897.zip,False,Source_Laplacian_16symbols_entropy1.7435897,16,Laplacian,1.743589743941179,131072,1.7442443548356619,2.0147705078125,256.0,,,,,
MarlinBaseTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy1.8461538_ON_Source_Laplacian_16symbols_entropy1.8461538,MarlinBaseTree,MarlinBaseTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy1.8461538,MarlinBaseTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy1.8461538.zip,False,Source_Laplacian_16symbols_entropy1.8461538,16,Laplacian,1.8461538460869575,131072,1.8466400087270578,2.12249755859375,256.0,,,,,
YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.1025641_ON_Source_Laplacian_16symbols_entropy0.1025641,YamamotoTree,YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.1025641,YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.1025641.zip,False,Source_Laplacian_16symbols_entropy0.1025641,16,Laplacian,0.10256410257248678,131072,0.10299359730842388,0.21466064453125,256.0,,,,,
MarlinBaseTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy2.0512821_ON_Source_Laplacian_16symbols_entropy2.0512821,MarlinBaseTree,MarlinBaseTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy2.0512821,MarlinBaseTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy2.0512821.zip,False,Source_Laplacian_16symbols_entropy2.0512821,16,Laplacian,2.051282051623674,131072,2.0517013924898526,2.3250732421875,256.0,,,,,
YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.2051282_ON_Source_Laplacian_16symbols_entropy0.2051282,YamamotoTree,YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.2051282,YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.2051282.zip,False,Source_Laplacian_16symbols_entropy0.2051282,16,Laplacian,0.20512820479820465,131072,0.20563648029340256,0.36468505859375,256.0,,,,,
MarlinBaseTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy2.2564103_ON_Source_Laplacian_16symbols_entropy2.2564103,MarlinBaseTree,MarlinBaseTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy2.2564103,MarlinBaseTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy2.2564103.zip,False,Source_Laplacian_16symbols_entropy2.2564103,16,Laplacian,2.2564102564375976,131072,2.2569567296793394,2.54119873046875,256.0,,,,,
MarlinBaseTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy2.1538462_ON_Source_Laplacian_16symbols_entropy2.1538462,MarlinBaseTree,MarlinBaseTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy2.1538462,MarlinBaseTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy2.1538462.zip,False,Source_Laplacian_16symbols_entropy2.1538462,16,Laplacian,2.153846153793235,131072,2.1542047912422837,2.4664306640625,256.0,,,,,
MarlinBaseTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy2.3589744_ON_Source_Laplacian_16symbols_entropy2.3589744,MarlinBaseTree,MarlinBaseTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy2.3589744,MarlinBaseTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy2.3589744.zip,False,Source_Laplacian_16symbols_entropy2.3589744,16,Laplacian,2.358974359094343,131072,2.3593157509343037,2.64739990234375,256.0,,,,,
YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.3076923_ON_Source_Laplacian_16symbols_entropy0.3076923,YamamotoTree,YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.3076923,YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.3076923.zip,False,Source_Laplacian_16symbols_entropy0.3076923,16,Laplacian,0.3076923074295368,131072,0.3082089771441036,0.5020751953125,256.0,,,,,
YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.4102564_ON_Source_Laplacian_16symbols_entropy0.4102564,YamamotoTree,YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.4102564,YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.4102564.zip,False,Source_Laplacian_16symbols_entropy0.4102564,16,Laplacian,0.41025641002327823,131072,0.41089594068188684,0.6531982421875,256.0,,,,,
YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.5128205_ON_Source_Laplacian_16symbols_entropy0.5128205,YamamotoTree,YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.5128205,YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.5128205.zip,False,Source_Laplacian_16symbols_entropy0.5128205,16,Laplacian,0.512820512670515,131072,0.513602422652931,0.828857421875,256.0,,,,,
MarlinBaseTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy2.4615385_ON_Source_Laplacian_16symbols_entropy2.4615385,MarlinBaseTree,MarlinBaseTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy2.4615385,MarlinBaseTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy2.4615385.zip,False,Source_Laplacian_16symbols_entropy2.4615385,16,Laplacian,2.4615384612444524,131072,2.461809790779593,2.74029541015625,256.0,,,,,
YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.6153846_ON_Source_Laplacian_16symbols_entropy0.6153846,YamamotoTree,YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.6153846,YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.6153846.zip,False,Source_Laplacian_16symbols_entropy0.6153846,16,Laplacian,0.6153846156839253,131072,0.6163178027425665,0.91717529296875,256.0,,,,,
MarlinBaseTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy2.5641026_ON_Source_Laplacian_16symbols_entropy2.5641026,MarlinBaseTree,MarlinBaseTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy2.5641026,MarlinBaseTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy2.5641026.zip,False,Source_Laplacian_16symbols_entropy2.5641026,16,Laplacian,2.564102564117406,131072,2.564319727956313,2.823486328125,256.0,,,,,
MarlinBaseTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy2.7692308_ON_Source_Laplacian_16symbols_entropy2.7692308,MarlinBaseTree,MarlinBaseTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy2.7692308,MarlinBaseTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy2.7692308.zip,False,Source_Laplacian_16symbols_entropy2.7692308,16,Laplacian,2.769230769167074,131072,2.769535231010631,3.067626953125,256.0,,,,,
MarlinBaseTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy2.8717949_ON_Source_Laplacian_16symbols_entropy2.8717949,MarlinBaseTree,MarlinBaseTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy2.8717949,MarlinBaseTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy2.8717949.zip,False,Source_Laplacian_16symbols_entropy2.8717949,16,Laplacian,2.8717948718106143,131072,2.872022488466823,3.150390625,256.0,,,,,
MarlinBaseTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy2.6666667_ON_Source_Laplacian_16symbols_entropy2.6666667,MarlinBaseTree,MarlinBaseTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy2.6666667,MarlinBaseTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy2.6666667.zip,False,Source_Laplacian_16symbols_entropy2.6666667,16,Laplacian,2.666666666823473,131072,2.666940536577981,2.95709228515625,256.0,,,,,
YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.7179487_ON_Source_Laplacian_16symbols_entropy0.7179487,YamamotoTree,YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.7179487,YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.7179487.zip,False,Source_Laplacian_16symbols_entropy0.7179487,16,Laplacian,0.7179487180940487,131072,0.7189487345361348,0.97711181640625,256.0,,,,,
MarlinBaseTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy2.9743590_ON_Source_Laplacian_16symbols_entropy2.9743590,MarlinBaseTree,MarlinBaseTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy2.9743590,MarlinBaseTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy2.9743590.zip,False,Source_Laplacian_16symbols_entropy2.9743590,16,Laplacian,2.974358974405109,131072,2.97460461000811,3.24932861328125,256.0,,,,,
YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.9230769_ON_Source_Laplacian_16symbols_entropy0.9230769,YamamotoTree,YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.9230769,YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.9230769.zip,False,Source_Laplacian_16symbols_entropy0.9230769,16,Laplacian,0.923076923253091,131072,0.9241957389506139,1.22381591796875,256.0,,,,,
YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.8205128_ON_Source_Laplacian_16symbols_entropy0.8205128,YamamotoTree,YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.8205128,YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy0.8205128.zip,False,Source_Laplacian_16symbols_entropy0.8205128,16,Laplacian,0.82051282059569,131072,0.8216093623257334,1.09674072265625,256.0,,,,,
YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy1.0256410_ON_Source_Laplacian_16symbols_entropy1.0256410,YamamotoTree,YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy1.0256410,YamamotoTree_is_raw-False_size-256_source-Source_Laplacian_16symbols_entropy1.0256410.zip,False,Source_Laplacian_16symbols_entropy1.0256410,16,Laplacian,1.025641025368035,131072,1.0267582510792623,1.2991943359375,256.0,,,,,
